image_number,x,y,z,roll,pith,yaw,j1,j2,j3,j4,j5,j6,j7
187,-0.615273,-0.055925,0.125219,9.661929,-5.291801,-126.256565,-0.197009,0.69916,-0.154285,-1.471507,-0.108529,1.003582,0.688709
188,-0.61449,-0.056351,0.124679,9.799941,-5.319095,-126.353366,-0.196985,0.699231,-0.154261,-1.472298,-0.111226,1.003582,0.688709
189,-0.613691,-0.056595,0.124113,9.91889,-5.318072,-126.428542,-0.196973,0.699303,-0.154177,-1.473329,-0.113299,1.003582,0.688721
190,-0.612975,-0.056663,0.123595,10.002001,-5.287124,-126.464266,-0.196973,0.699399,-0.154177,-1.474467,-0.11433,1.00357,0.688697
191,-0.612311,-0.056591,0.123066,10.064519,-5.233422,-126.475676,-0.196985,0.699579,-0.154165,-1.475654,-0.114725,1.003582,0.688697
192,-0.611344,-0.056289,0.122267,10.136009,-5.131006,-126.475828,-0.196973,0.699843,-0.154081,-1.477607,-0.114725,1.003547,0.688697
193,-0.611008,-0.056166,0.122008,10.160295,-5.09627,-126.476561,-0.196937,0.699903,-0.154057,-1.47829,-0.114725,1.003547,0.688709
194,-0.610402,-0.055956,0.121527,10.202997,-5.031035,-126.478119,-0.196949,0.700022,-0.15395,-1.479537,-0.114725,1.003535,0.688697
195,-0.609743,-0.055757,0.120929,10.253548,-4.961011,-126.478484,-0.196937,0.700298,-0.153902,-1.480855,-0.114737,1.003451,0.688709
196,-0.60913,-0.055595,0.120315,10.304214,-4.894907,-126.48064,-0.196925,0.70067,-0.15389,-1.482041,-0.114761,1.003343,0.688685
197,-0.608595,-0.055478,0.119485,10.334632,-4.853639,-126.485587,-0.196925,0.701221,-0.153902,-1.483456,-0.114773,1.002264,0.688709
198,-0.608342,-0.055428,0.118697,10.334467,-4.849107,-126.498039,-0.196925,0.701832,-0.153902,-1.484558,-0.114761,1.000586,0.688697
199,-0.608601,-0.055525,0.117939,10.265016,-4.932331,-126.523398,-0.196925,0.702419,-0.153902,-1.485397,-0.114773,0.997219,0.688721
200,-0.60962,-0.055811,0.116667,10.075056,-5.160579,-126.586611,-0.196901,0.70351,-0.153866,-1.486404,-0.114773,0.989813,0.688697
201,-0.61045,-0.05608,0.115919,9.935449,-5.333201,-126.624975,-0.196913,0.704205,-0.153878,-1.486823,-0.114785,0.984743,0.688721
202,-0.611628,-0.056447,0.114857,9.739323,-5.575458,-126.682134,-0.196913,0.705224,-0.15389,-1.487386,-0.114797,0.977601,0.688709
203,-0.61273,-0.056749,0.113856,9.567056,-5.786946,-126.734612,-0.196901,0.706326,-0.153854,-1.48771,-0.114797,0.971309,0.688709
204,-0.613622,-0.057034,0.1129,9.4275,-5.960595,-126.777039,-0.196925,0.707417,-0.153854,-1.488034,-0.114797,0.965916,0.688697
205,-0.613984,-0.057148,0.112225,9.380644,-6.023123,-126.798539,-0.196901,0.708351,-0.153878,-1.488105,-0.114797,0.963507,0.688697
206,-0.61388,-0.057147,0.111804,9.405272,-5.995485,-126.809961,-0.196925,0.709023,-0.153878,-1.488129,-0.114797,0.963423,0.68853
207,-0.613662,-0.057119,0.111408,9.446453,-5.937139,-126.967045,-0.196913,0.709622,-0.153794,-1.488249,-0.114809,0.963435,0.685881
208,-0.613515,-0.057155,0.111363,9.469482,-5.89994,-127.142622,-0.196901,0.70967,-0.153782,-1.488357,-0.114797,0.963447,0.682801
209,-0.613229,-0.057311,0.111351,9.518351,-5.82738,-127.549847,-0.196901,0.70967,-0.153794,-1.488513,-0.114857,0.963435,0.675658
210,-0.612798,-0.05763,0.111368,9.600725,-5.717733,-128.224643,-0.196913,0.709658,-0.153806,-1.488633,-0.115145,0.963435,0.663938
211,-0.612301,-0.058033,0.11138,9.700698,-5.591227,-129.027059,-0.196913,0.70967,-0.153818,-1.488717,-0.115612,0.963435,0.650096
212,-0.611836,-0.058384,0.111352,9.789588,-5.463115,-129.771101,-0.196925,0.709754,-0.15383,-1.488825,-0.115888,0.963435,0.637141
213,-0.611481,-0.058663,0.111283,9.859767,-5.342066,-130.418122,-0.196925,0.709981,-0.153866,-1.488836,-0.115888,0.963423,0.62572
214,-0.611204,-0.058824,0.111146,9.912151,-5.249198,-130.868674,-0.196925,0.710257,-0.153842,-1.488884,-0.1159,0.963423,0.617811
215,-0.611042,-0.05888,0.110896,9.944256,-5.194183,-131.058121,-0.196925,0.7107,-0.153842,-1.488896,-0.115864,0.963435,0.614467
216,-0.610974,-0.058861,0.11055,9.962204,-5.169827,-131.056589,-0.196925,0.711288,-0.153842,-1.48886,-0.11584,0.963423,0.614515
217,-0.610885,-0.058812,0.110124,9.980176,-5.133288,-131.052435,-0.196949,0.712007,-0.15383,-1.48886,-0.115672,0.963423,0.614503
218,-0.610786,-0.058766,0.109727,9.999817,-5.102638,-131.047757,-0.196937,0.712654,-0.15383,-1.488884,-0.1156,0.963411,0.614587
219,-0.61071,-0.058757,0.109375,10.019114,-5.0781,-131.043123,-0.196937,0.713253,-0.153854,-1.488848,-0.115576,0.963411,0.614671
220,-0.610629,-0.058723,0.109063,10.034702,-5.051852,-131.03823,-0.196949,0.713768,-0.153842,-1.48886,-0.115504,0.963435,0.614731
221,-0.610554,-0.058712,0.108767,10.050046,-5.031529,-131.028206,-0.196961,0.714248,-0.153854,-1.488872,-0.11548,0.963423,0.614898
222,-0.610499,-0.058709,0.108503,10.063715,-5.014287,-131.013724,-0.196997,0.714691,-0.153842,-1.488848,-0.11548,0.963435,0.61515
223,-0.610431,-0.058704,0.108205,10.078896,-4.991898,-131.011521,-0.197009,0.715194,-0.153866,-1.488836,-0.11542,0.963423,0.61515
224,-0.610417,-0.058636,0.107966,10.076115,-4.964351,-130.992963,-0.197069,0.715626,-0.153854,-1.48886,-0.115013,0.963387,0.615186
225,-0.610428,-0.058581,0.107757,10.073279,-4.947515,-130.973848,-0.197081,0.716009,-0.153866,-1.488848,-0.114713,0.963291,0.615342
226,-0.610468,-0.058639,0.10758,10.06945,-4.95316,-130.964277,-0.197141,0.716285,-0.153902,-1.488848,-0.114665,0.96292,0.615462
227,-0.610651,-0.058754,0.107386,10.045301,-4.990182,-130.96924,-0.197213,0.716537,-0.153926,-1.48886,-0.114665,0.961865,0.61545
228,-0.610784,-0.058821,0.107193,10.030439,-5.01352,-130.972909,-0.197237,0.716824,-0.15395,-1.488836,-0.114653,0.96111,0.615462
229,-0.610749,-0.058874,0.107029,10.03974,-5.002756,-130.967257,-0.19732,0.717112,-0.153962,-1.488801,-0.114653,0.96111,0.615486
230,-0.610657,-0.05892,0.106763,10.055773,-4.983337,-130.961389,-0.197404,0.717531,-0.153986,-1.488836,-0.114653,0.961098,0.61551
231,-0.610551,-0.059053,0.106394,10.076906,-4.95805,-130.945299,-0.197632,0.718143,-0.154009,-1.488825,-0.114653,0.961086,0.615582
232,-0.610513,-0.059097,0.106254,10.084387,-4.947718,-130.935712,-0.197716,0.718382,-0.154021,-1.488813,-0.114629,0.961098,0.615653
233,-0.610446,-0.059098,0.105992,10.097469,-4.933437,-130.909815,-0.197764,0.71879,-0.154009,-1.488836,-0.114653,0.961086,0.616109
234,-0.610414,-0.059055,0.105641,10.106852,-4.92739,-130.811653,-0.197788,0.719353,-0.154009,-1.488825,-0.114641,0.96105,0.617847
235,-0.610414,-0.058993,0.105247,10.114039,-4.933216,-130.651215,-0.197788,0.719988,-0.154033,-1.488777,-0.114665,0.961003,0.620723
236,-0.610454,-0.058972,0.104851,10.116235,-4.944076,-130.445577,-0.197884,0.720671,-0.154069,-1.488657,-0.114617,0.960991,0.624246
237,-0.610446,-0.058992,0.104436,10.127097,-4.940722,-130.31428,-0.197992,0.72139,-0.154105,-1.488549,-0.114593,0.960967,0.626463
238,-0.6104,-0.058981,0.104002,10.140706,-4.932584,-130.188277,-0.198087,0.722097,-0.154105,-1.488513,-0.114593,0.960967,0.628632
239,-0.610307,-0.059045,0.103584,10.163641,-4.903723,-130.177673,-0.198219,0.722816,-0.154117,-1.488453,-0.114569,0.960967,0.628704
240,-0.610231,-0.059056,0.103192,10.181639,-4.872958,-130.169955,-0.198303,0.723499,-0.154117,-1.488405,-0.11445,0.960967,0.628716
241,-0.610201,-0.058997,0.102901,10.189901,-4.846825,-130.163711,-0.198315,0.724027,-0.154093,-1.488357,-0.114246,0.960967,0.628728
242,-0.610172,-0.058961,0.102776,10.196114,-4.835083,-130.166296,-0.198315,0.724231,-0.154045,-1.488357,-0.114234,0.960991,0.628716
243,-0.610248,-0.058955,0.102816,10.190476,-4.841312,-130.167357,-0.198303,0.724231,-0.154021,-1.488225,-0.114222,0.960979,0.628728
244,-0.610368,-0.058998,0.102927,10.181798,-4.855093,-130.167862,-0.198303,0.724171,-0.154045,-1.487998,-0.11421,0.960979,0.628704
245,-0.610491,-0.058995,0.103027,10.171506,-4.866164,-130.170269,-0.198291,0.724111,-0.154009,-1.487794,-0.114186,0.960979,0.628692
246,-0.610581,-0.058992,0.103089,10.162241,-4.871479,-130.165999,-0.198291,0.724099,-0.154009,-1.48765,-0.114078,0.960979,0.628704
247,-0.610625,-0.05895,0.103098,10.154642,-4.867416,-130.160378,-0.198279,0.724135,-0.154009,-1.487602,-0.113886,0.960991,0.628692
248,-0.610683,-0.058963,0.103169,10.14882,-4.873833,-130.157906,-0.198279,0.724075,-0.154021,-1.487506,-0.11385,0.961003,0.628704
249,-0.610703,-0.058956,0.103189,10.147094,-4.876347,-130.160984,-0.198267,0.724051,-0.154009,-1.487482,-0.113862,0.960991,0.62868
250,-0.610731,-0.058963,0.103229,10.143899,-4.880784,-130.161054,-0.198267,0.724003,-0.154009,-1.487446,-0.113862,0.960979,0.62868
251,-0.610729,-0.058948,0.103247,10.143407,-4.88044,-130.161879,-0.198255,0.723967,-0.153997,-1.487458,-0.113862,0.961003,0.62868
252,-0.610709,-0.058951,0.103234,10.145428,-4.878237,-130.162613,-0.198255,0.723979,-0.154009,-1.487482,-0.113862,0.961014,0.628656
253,-0.610705,-0.058948,0.103253,10.145198,-4.879126,-130.16189,-0.198243,0.723943,-0.154021,-1.487494,-0.113862,0.961026,0.628668
254,-0.610727,-0.058954,0.103279,10.143313,-4.881821,-130.162613,-0.198243,0.723919,-0.154021,-1.487458,-0.113862,0.961026,0.628656
255,-0.610774,-0.05898,0.103336,10.139423,-4.888316,-130.161569,-0.198255,0.723871,-0.154033,-1.487374,-0.113862,0.961026,0.628656
256,-0.610834,-0.058988,0.103406,10.134515,-4.894729,-130.162702,-0.198255,0.723811,-0.154021,-1.487267,-0.113862,0.96105,0.628644
257,-0.610855,-0.059001,0.10346,10.133034,-4.896674,-130.159622,-0.198255,0.723763,-0.154045,-1.487207,-0.113838,0.961122,0.628656
258,-0.610855,-0.059021,0.103486,10.133636,-4.898328,-130.160434,-0.198267,0.723727,-0.154057,-1.487195,-0.113862,0.961146,0.628632
259,-0.610858,-0.059007,0.103498,10.133617,-4.897644,-130.160635,-0.198255,0.723715,-0.154045,-1.487183,-0.113862,0.961182,0.628644
260,-0.610853,-0.058998,0.103504,10.133145,-4.897984,-130.161947,-0.198243,0.723691,-0.154045,-1.487207,-0.113862,0.96117,0.628632
261,-0.61084,-0.058995,0.103518,10.13516,-4.894445,-130.160962,-0.198255,0.723679,-0.154033,-1.487195,-0.113862,0.961266,0.628632
262,-0.610838,-0.058991,0.10353,10.136374,-4.891948,-130.160683,-0.198255,0.723679,-0.154033,-1.487171,-0.11385,0.961338,0.62862
263,-0.610815,-0.059004,0.103533,10.138021,-4.890912,-130.161706,-0.198267,0.723655,-0.154045,-1.487207,-0.113862,0.96135,0.628584
264,-0.610829,-0.059015,0.103556,10.136967,-4.892271,-130.15905,-0.198267,0.723643,-0.154069,-1.487171,-0.113838,0.961374,0.628596
265,-0.610859,-0.058992,0.103614,10.132865,-4.896202,-130.160437,-0.198243,0.723559,-0.154045,-1.487147,-0.113838,0.961386,0.628608
266,-0.610873,-0.058977,0.103643,10.127856,-4.891557,-130.152039,-0.198255,0.723547,-0.154069,-1.487135,-0.113671,0.961446,0.628608
267,-0.610905,-0.058917,0.103667,10.117295,-4.882801,-130.141403,-0.198267,0.723547,-0.154057,-1.487135,-0.113383,0.961494,0.628596
268,-0.610877,-0.058898,0.103673,10.121038,-4.87757,-130.143421,-0.198255,0.723535,-0.154045,-1.487147,-0.113395,0.961602,0.628572
269,-0.610853,-0.058882,0.103674,10.123771,-4.871955,-130.143314,-0.198255,0.723535,-0.154033,-1.487159,-0.113383,0.961698,0.62856
270,-0.610851,-0.058897,0.103671,10.124705,-4.871493,-130.143477,-0.198267,0.723547,-0.154045,-1.487147,-0.113383,0.96171,0.628536
271,-0.610855,-0.058881,0.103667,10.123484,-4.871346,-130.145037,-0.198255,0.723547,-0.154033,-1.487159,-0.113371,0.961686,0.628525
272,-0.610863,-0.058872,0.103684,10.123024,-4.871146,-130.145025,-0.198243,0.723535,-0.154033,-1.487135,-0.113359,0.961722,0.628525
273,-0.610913,-0.058914,0.103756,10.118351,-4.879303,-130.144192,-0.198267,0.723464,-0.154057,-1.487051,-0.113359,0.96171,0.628501
274,-0.610934,-0.058907,0.103799,10.116014,-4.882578,-130.145607,-0.198255,0.723404,-0.154045,-1.487027,-0.113371,0.961722,0.628501
275,-0.610981,-0.058918,0.103873,10.111178,-4.889395,-130.144808,-0.198255,0.72332,-0.154045,-1.486955,-0.113371,0.961734,0.628513
276,-0.611035,-0.058932,0.103966,10.10586,-4.895797,-130.143737,-0.198255,0.723224,-0.154057,-1.486859,-0.113347,0.961781,0.628501
277,-0.611061,-0.058927,0.104024,10.105422,-4.89682,-130.145956,-0.198279,0.723188,-0.154057,-1.486763,-0.113359,0.961901,0.628489
278,-0.611136,-0.058972,0.104086,10.099931,-4.905953,-130.142301,-0.198267,0.723152,-0.154069,-1.486631,-0.113347,0.961877,0.628501
279,-0.611281,-0.059016,0.104231,10.090318,-4.922204,-130.144434,-0.198255,0.723068,-0.154093,-1.486344,-0.113347,0.961913,0.628465
280,-0.611493,-0.059079,0.104477,10.073223,-4.947574,-130.144887,-0.198279,0.722864,-0.154081,-1.48596,-0.113359,0.961961,0.628453
281,-0.611769,-0.059129,0.104826,10.047143,-4.98403,-130.144761,-0.198255,0.722517,-0.154081,-1.485529,-0.113347,0.961961,0.628477
282,-0.611986,-0.059257,0.105254,10.024401,-5.024136,-130.140359,-0.198267,0.722001,-0.154189,-1.485193,-0.113371,0.962009,0.628465
283,-0.61205,-0.059354,0.105762,10.010615,-5.049405,-130.13013,-0.198267,0.721258,-0.154345,-1.485097,-0.113359,0.962357,0.628441
284,-0.612091,-0.059451,0.106286,9.997196,-5.075276,-130.121857,-0.198267,0.720456,-0.154501,-1.485061,-0.113371,0.962692,0.628393
285,-0.612172,-0.059596,0.106847,9.975004,-5.114685,-130.109667,-0.198279,0.719617,-0.154717,-1.485061,-0.113359,0.962788,0.628357
286,-0.612335,-0.059751,0.107434,9.946549,-5.164532,-130.10055,-0.198267,0.718694,-0.154932,-1.484942,-0.113359,0.9628,0.628345
287,-0.612451,-0.059986,0.107965,9.926496,-5.213316,-130.084768,-0.198255,0.717927,-0.155304,-1.484822,-0.113359,0.9628,0.628333
288,-0.612623,-0.060368,0.108481,9.91077,-5.269928,-130.063629,-0.198279,0.717328,-0.155855,-1.484462,-0.113359,0.9628,0.628273
289,-0.613264,-0.061143,0.109247,9.882041,-5.381685,-130.044222,-0.198303,0.716992,-0.15685,-1.482904,-0.113359,0.962776,0.627949
290,-0.613569,-0.061391,0.109499,9.869697,-5.422817,-130.043434,-0.198291,0.716992,-0.157137,-1.482173,-0.113371,0.962776,0.627817
291,-0.614087,-0.061714,0.109875,9.844745,-5.4845,-130.033988,-0.198303,0.717028,-0.157449,-1.480999,-0.113359,0.962788,0.627805
292,-0.614792,-0.061978,0.110347,9.804482,-5.558054,-130.033859,-0.198327,0.71704,-0.157557,-1.479525,-0.113371,0.962788,0.627793
293,-0.615431,-0.062148,0.110747,9.766442,-5.619407,-130.038979,-0.198327,0.717076,-0.157569,-1.478218,-0.113359,0.962788,0.627758
294,-0.615904,-0.062271,0.111037,9.739091,-5.663847,-130.051827,-0.198327,0.717112,-0.157557,-1.477248,-0.113371,0.962776,0.627602
295,-0.616231,-0.062372,0.111176,9.725552,-5.687467,-130.083163,-0.198327,0.71728,-0.157557,-1.476505,-0.113371,0.962776,0.627098
296,-0.6165,-0.062454,0.111192,9.717743,-5.705136,-130.085921,-0.198339,0.717591,-0.157557,-1.475858,-0.113383,0.962776,0.627098
297,-0.616623,-0.06249,0.111086,9.719491,-5.706885,-130.089028,-0.198339,0.717951,-0.157557,-1.475498,-0.113383,0.962764,0.627086
298,-0.616622,-0.062494,0.110839,9.73111,-5.693976,-130.091362,-0.198339,0.718418,-0.157557,-1.475366,-0.113383,0.962728,0.627086
299,-0.616597,-0.062498,0.110564,9.740832,-5.684593,-130.094712,-0.198339,0.71885,-0.157557,-1.475366,-0.113407,0.962525,0.627098
300,-0.616524,-0.062483,0.110299,9.757126,-5.664876,-130.097033,-0.198327,0.719281,-0.157569,-1.475366,-0.113407,0.962536,0.627086
301,-0.616463,-0.062446,0.110017,9.771368,-5.644142,-130.098377,-0.198327,0.719736,-0.157533,-1.475366,-0.113395,0.962525,0.62711
302,-0.616399,-0.062445,0.109738,9.787188,-5.625435,-130.101325,-0.198339,0.720192,-0.157533,-1.475354,-0.113407,0.962501,0.627086
303,-0.616342,-0.062432,0.109433,9.801423,-5.607223,-130.10191,-0.198339,0.720683,-0.157533,-1.475354,-0.113395,0.962417,0.62711
304,-0.616316,-0.062426,0.109167,9.810705,-5.596618,-130.105732,-0.198339,0.721103,-0.157521,-1.475354,-0.113407,0.962237,0.62711
305,-0.616289,-0.06243,0.109006,9.818357,-5.587339,-130.107743,-0.198351,0.721366,-0.157521,-1.475342,-0.113407,0.962189,0.627086
306,-0.616279,-0.062414,0.108939,9.821437,-5.5836,-130.109683,-0.198327,0.721474,-0.157521,-1.475342,-0.113407,0.962165,0.627086
307,-0.616377,-0.062466,0.109015,9.815153,-5.594202,-130.108153,-0.198351,0.721462,-0.157545,-1.475139,-0.113395,0.962165,0.627074
308,-0.616548,-0.062543,0.10914,9.804395,-5.612264,-130.107489,-0.198399,0.721438,-0.157545,-1.474791,-0.113407,0.962165,0.627062
309,-0.616765,-0.062712,0.109302,9.79018,-5.635696,-130.098671,-0.198567,0.721414,-0.157557,-1.474336,-0.113407,0.962165,0.627062
310,-0.61697,-0.062867,0.109438,9.775646,-5.655144,-130.091139,-0.198759,0.721414,-0.157533,-1.473916,-0.113383,0.962153,0.627026
311,-0.617152,-0.063087,0.109567,9.764388,-5.674475,-130.074608,-0.199022,0.721426,-0.157545,-1.473497,-0.113383,0.962177,0.627062
312,-0.61735,-0.063661,0.109737,9.741267,-5.692062,-130.017576,-0.199921,0.721414,-0.157557,-1.473053,-0.113155,0.962165,0.627026
313,-0.617465,-0.063874,0.109816,9.707651,-5.678799,-129.958512,-0.20052,0.721426,-0.157521,-1.472969,-0.112424,0.962165,0.627014
314,-0.617617,-0.064199,0.10991,9.650133,-5.647366,-129.850933,-0.201491,0.721486,-0.157533,-1.472933,-0.11101,0.962165,0.627003
315,-0.617916,-0.064437,0.110073,9.538031,-5.577249,-129.674971,-0.202809,0.721606,-0.157533,-1.472945,-0.10817,0.962201,0.626919
316,-0.618233,-0.064783,0.110248,9.422328,-5.507398,-129.497523,-0.204307,0.721726,-0.157521,-1.472933,-0.105282,0.962189,0.626667
317,-0.618624,-0.065203,0.110418,9.293345,-5.418785,-129.334701,-0.206057,0.721989,-0.157461,-1.47279,-0.101962,0.962201,0.625672
318,-0.618923,-0.065679,0.110513,9.178114,-5.292183,-129.320719,-0.207807,0.722433,-0.157485,-1.47267,-0.098391,0.962201,0.621849
319,-0.619143,-0.066209,0.110614,9.061247,-5.108065,-129.501529,-0.20976,0.722936,-0.157449,-1.472646,-0.09422,0.962213,0.614048
320,-0.619353,-0.066587,0.110713,8.946986,-4.902315,-129.816787,-0.211498,0.723464,-0.157305,-1.472622,-0.089978,0.962213,0.604137
321,-0.619556,-0.066996,0.11083,8.822977,-4.667725,-130.236754,-0.213307,0.724051,-0.157209,-1.47261,-0.085244,0.962189,0.591973
322,-0.619763,-0.067334,0.111009,8.693498,-4.437444,-130.656935,-0.214973,0.724542,-0.157161,-1.472622,-0.080462,0.962225,0.579881
323,-0.620036,-0.067642,0.111254,8.5496,-4.218033,-131.067301,-0.216663,0.724926,-0.157018,-1.472622,-0.075657,0.962201,0.568004
324,-0.620346,-0.067928,0.111511,8.392774,-4.005539,-131.397778,-0.218305,0.725345,-0.157041,-1.472622,-0.070551,0.962225,0.557278
325,-0.620655,-0.068186,0.111655,8.249784,-3.836045,-131.578605,-0.219827,0.725812,-0.157029,-1.472622,-0.066153,0.962201,0.5498
326,-0.620958,-0.068423,0.111741,8.119798,-3.696661,-131.655785,-0.221241,0.726292,-0.157006,-1.472598,-0.062294,0.962201,0.544611
327,-0.621245,-0.068638,0.111739,8.012413,-3.593875,-131.629957,-0.222451,0.726819,-0.157006,-1.472514,-0.059178,0.962201,0.541903
328,-0.621641,-0.068902,0.111778,7.9156,-3.530675,-131.544722,-0.223542,0.727346,-0.157018,-1.472118,-0.056638,0.962201,0.54074
329,-0.62201,-0.069488,0.111822,7.878237,-3.535487,-131.466358,-0.224549,0.727814,-0.157018,-1.471292,-0.055919,0.962213,0.540728
330,-0.623005,-0.070784,0.112198,7.831462,-3.627564,-131.387352,-0.226143,0.728497,-0.156994,-1.468811,-0.055919,0.962201,0.54074
331,-0.623382,-0.0712,0.112391,7.813133,-3.665796,-131.366034,-0.226586,0.728665,-0.157029,-1.4679,-0.055919,0.962201,0.540716
332,-0.6239,-0.071726,0.112633,7.78815,-3.716703,-131.339727,-0.227161,0.728916,-0.157029,-1.466666,-0.055943,0.962189,0.540716
333,-0.624777,-0.072464,0.113022,7.747602,-3.799363,-131.305324,-0.22788,0.729384,-0.157065,-1.46458,-0.055943,0.962201,0.54074
334,-0.625644,-0.073215,0.113438,7.705695,-3.88381,-131.272488,-0.228635,0.729779,-0.157077,-1.462543,-0.055967,0.962189,0.540728
335,-0.626407,-0.073891,0.113741,7.672888,-3.953572,-131.244083,-0.22933,0.730259,-0.157065,-1.460686,-0.056014,0.962213,0.540716
336,-0.627111,-0.074568,0.11396,7.650359,-4.02164,-131.222069,-0.229977,0.730822,-0.157077,-1.458888,-0.056206,0.962201,0.540716
337,-0.62769,-0.075233,0.114055,7.635552,-4.073725,-131.195658,-0.230685,0.731457,-0.157065,-1.45733,-0.056386,0.962189,0.540728
338,-0.628101,-0.075777,0.113956,7.628958,-4.096688,-131.165256,-0.231332,0.732248,-0.157065,-1.45612,-0.056386,0.962201,0.540728
339,-0.628472,-0.076366,0.113729,7.629544,-4.110422,-131.130742,-0.232051,0.733243,-0.157077,-1.454909,-0.056386,0.962213,0.540728
340,-0.628898,-0.076951,0.113428,7.631634,-4.123254,-131.100018,-0.232746,0.734441,-0.157077,-1.453531,-0.056386,0.962213,0.540716
341,-0.62941,-0.077472,0.113086,7.633447,-4.139067,-131.07839,-0.233309,0.735807,-0.157065,-1.451949,-0.056398,0.962201,0.540716
342,-0.629949,-0.077956,0.112733,7.635292,-4.155241,-131.059435,-0.233788,0.737233,-0.157077,-1.450295,-0.056386,0.962201,0.540728
343,-0.630593,-0.078384,0.112346,7.637378,-4.175074,-131.052172,-0.234136,0.738851,-0.157077,-1.448366,-0.056398,0.962225,0.540716
344,-0.631268,-0.078781,0.11207,7.63103,-4.202911,-131.045122,-0.234448,0.740277,-0.157065,-1.446472,-0.056374,0.962213,0.540716
345,-0.631974,-0.079154,0.11177,7.626236,-4.23235,-131.043176,-0.234687,0.741787,-0.157065,-1.444483,-0.056374,0.962201,0.540716
346,-0.63263,-0.079526,0.111529,7.620546,-4.26117,-131.039406,-0.234951,0.74313,-0.157065,-1.442637,-0.056374,0.962213,0.540704
347,-0.633206,-0.079859,0.111337,7.614261,-4.288201,-131.034949,-0.235191,0.744268,-0.157065,-1.441031,-0.056374,0.962213,0.540704
348,-0.633681,-0.080123,0.111202,7.608717,-4.311799,-131.031848,-0.23537,0.745167,-0.157065,-1.439713,-0.056386,0.962225,0.540716
349,-0.634126,-0.080402,0.111207,7.596789,-4.340542,-131.023692,-0.235598,0.745766,-0.157065,-1.438551,-0.056374,0.962249,0.540728
350,-0.634415,-0.080676,0.111278,7.588281,-4.360642,-131.011868,-0.235886,0.746078,-0.157065,-1.437748,-0.056374,0.962357,0.540704
351,-0.634674,-0.080924,0.111365,7.578402,-4.382589,-130.999962,-0.236137,0.746293,-0.157077,-1.437077,-0.056374,0.962393,0.540704
352,-0.634823,-0.0812,0.11146,7.5696,-4.400311,-130.982202,-0.236485,0.746341,-0.157077,-1.436693,-0.056386,0.962381,0.540704
353,-0.634909,-0.081679,0.111564,7.560705,-4.415079,-130.942376,-0.23718,0.746329,-0.157077,-1.436406,-0.056374,0.962381,0.540716
354,-0.634931,-0.081848,0.111593,7.557825,-4.41912,-130.927177,-0.237432,0.746329,-0.157077,-1.436322,-0.056362,0.962381,0.540728
355,-0.634948,-0.082003,0.111614,7.55626,-4.422164,-130.914417,-0.237659,0.746341,-0.157077,-1.436238,-0.056362,0.962393,0.540728
356,-0.635046,-0.082275,0.111697,7.547785,-4.435295,-130.894324,-0.238043,0.746341,-0.157065,-1.435986,-0.05635,0.962369,0.540716
357,-0.635175,-0.082493,0.111805,7.539596,-4.451131,-130.879944,-0.238307,0.746341,-0.157077,-1.435662,-0.05635,0.962381,0.540716
358,-0.63533,-0.082643,0.111906,7.531941,-4.468592,-130.874794,-0.238438,0.746377,-0.157101,-1.435291,-0.056362,0.962381,0.540692
359,-0.63551,-0.082709,0.112002,7.521586,-4.484898,-130.872836,-0.238486,0.746425,-0.157077,-1.434907,-0.05635,0.962381,0.540716
360,-0.635694,-0.082775,0.112095,7.513396,-4.50195,-130.875701,-0.238498,0.746497,-0.157077,-1.434488,-0.056362,0.962393,0.540692
361,-0.635868,-0.082853,0.112177,7.505884,-4.517935,-130.876493,-0.238534,0.746581,-0.157077,-1.434081,-0.056374,0.962405,0.54068
362,-0.635981,-0.082908,0.112196,7.50097,-4.526137,-130.875184,-0.238582,0.746689,-0.157065,-1.433817,-0.056362,0.962393,0.54068
363,-0.636046,-0.082952,0.112184,7.500572,-4.529533,-130.876375,-0.238606,0.746809,-0.157077,-1.433625,-0.056362,0.962405,0.540644
364,-0.63606,-0.08299,0.112104,7.503179,-4.526113,-130.874945,-0.238666,0.746977,-0.157065,-1.433541,-0.056362,0.962393,0.540632
365,-0.636001,-0.08303,0.111965,7.512632,-4.513113,-130.872611,-0.238738,0.747192,-0.157077,-1.433553,-0.056362,0.962441,0.540596
366,-0.635941,-0.083051,0.111852,7.522177,-4.496891,-130.87089,-0.23881,0.747384,-0.157065,-1.433541,-0.05635,0.962584,0.540548
367,-0.635937,-0.083087,0.111715,7.529348,-4.488752,-130.871608,-0.238858,0.747648,-0.157065,-1.433445,-0.056362,0.962596,0.540512
368,-0.63597,-0.083091,0.111704,7.528818,-4.488452,-130.871845,-0.238858,0.74772,-0.157065,-1.43335,-0.056338,0.96262,0.5405
369,-0.636082,-0.08315,0.111708,7.525795,-4.495915,-130.872658,-0.238894,0.747863,-0.157065,-1.433062,-0.056338,0.96262,0.540476
370,-0.636252,-0.083227,0.11172,7.521271,-4.508087,-130.87394,-0.23893,0.748067,-0.157065,-1.43263,-0.05635,0.96262,0.540464
371,-0.636479,-0.083374,0.111756,7.514123,-4.524573,-130.869203,-0.23905,0.748319,-0.157065,-1.432043,-0.05635,0.962644,0.540476
372,-0.636674,-0.083573,0.111801,7.513994,-4.527996,-130.856003,-0.239277,0.74863,-0.157065,-1.431348,-0.056326,0.96298,0.540488
